Category,Product Name,Product Price,Product Unit price,URL
Perfumeria e higiene,Desodorante en spray dermo protector Amalfi 200 ml.,"5,87 €","0,64 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-dermo-protector-amalfi-200-ml-amalfi/R-656101713/p
Perfumeria e higiene,Tampones regular pearl compak Tampax 16 ud.,"6,35 €","0,22 €/ud",https://www.carrefour.es/supermercado/tampones-regular-pearl-compak-tampax-16-ud/R-VC4AECOMM-446105/p
Perfumeria e higiene,Compresas para incontinencia de orina normal discreet Tena 24 ud.,"3,30 €","0,25 €/ud",https://www.carrefour.es/supermercado/compresas-para-incontinencia-de-orina-normal-discreet-tena-24-ud-tena-lady/R-521000597/p
Perfumeria e higiene,Champú purificante Pantene 700 ml.,"3,59 €","0,84 €/100ml",https://www.carrefour.es/supermercado/champu-purificante-pantene-700-ml-pantene/R-797608298/p
Perfumeria e higiene,Crema suavizante para cabello seco Revlon Flex 650 ml.,"3,10 €","0,48 €/100ml",https://www.carrefour.es/supermercado/crema-suavizante-para-cabello-seco-revlon-flex-650-ml-flex/R-520663341/p
Perfumeria e higiene,Gel de ducha con karité Dove 500 ml.,"3,05 €","0,61 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-con-karite-dove-500-ml-dove/R-797608352/p
Perfumeria e higiene,Preservativos nature Control 24 ud.,"12,00 €","0,50 €/ud",https://www.carrefour.es/supermercado/preservativos-nature-control-24-ud-control/R-521001005/p
Perfumeria e higiene,Dentífrico placa bacteriana 12h de protección Colgate Total 75 ml.,"2,10 €","2,80 €/100ml",https://www.carrefour.es/supermercado/dentifrico-placa-bacteriana-12h-de-proteccion-colgate-total-75-ml-colgate/R-prod1022603/p
Perfumeria e higiene,Desodorante en spray para mujer Active Protect frescor Rexona 200 ml.,"2,88 €","1,44 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-para-mujer-active-protect-frescor-rexona-200-ml-rexona/R-prod69710/p
Perfumeria e higiene,Guante de crin Carrefour 1 ud.,"2,10 €","2,10 €/ud",https://www.carrefour.es/supermercado/guante-de-crin-carrefour-1-ud-carrefour/R-fprod1280748/p
Perfumeria e higiene,Desodorante en spray Marine Axe 150 ml.,"2,00 €","1,33 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-marine-axe-150-ml-axe/R-757005859/p
Perfumeria e higiene,Compresas Fina y segura maxi/super con alas Evax 11 ud.,"1,83 €","0,17 €/ud",https://www.carrefour.es/supermercado/compresas-fina-y-segura-maxi-super-con-alas-evax-11-ud-evax/R-prod870924/p
Perfumeria e higiene,Dentífrico de romero sin flúor ecológico Neobio 75 ml.,"3,70 €","4,93 €/100ml",https://www.carrefour.es/supermercado/dentifrico-de-romero-sin-fluor-ecologico-neobio-75-ml-neobio/R-prod120352/p
Perfumeria e higiene,Acondicionador repara aceite de argán de marruecos bío:renew Herbal Essences 400 ml.,"3,99 €","1,00 €/100ml",https://www.carrefour.es/supermercado/acondicionador-repara-aceite-de-argan-de-marruecos-biorenew-herbal-essences-400-ml-herbal-essences/R-prod650089/p
Perfumeria e higiene,Preservativos dame placer Durex 12 ud.,"6,90 €","0,58 €/ud",https://www.carrefour.es/supermercado/preservativos-dame-placer-durex-12-ud/R-VC4AECOMM-487666/p
Perfumeria e higiene,Protegeslip & tanga negro Carrefour 28 ud.,"1,61 €","0,06 €/ud",https://www.carrefour.es/supermercado/protegeslip-tanga-negro-carrefour-28-ud-carrefour/R-848500340/p
Perfumeria e higiene,Toallitas desmaquillantes suaves Nectar of Bio 25 ud.,"1,93 €","0,08 €/ud",https://www.carrefour.es/supermercado/toallitas-desmaquillantes-suaves-nectar-of-bio-25-ud/R-VC4AECOMM-441301/p
Perfumeria e higiene,Gel de ducha con sales minerales yogur griego piel cuidada La Toja 550 ml.,"2,00 €","0,36 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-con-sales-minerales-yogur-griego-piel-cuidada-la-toja-550-ml-la-toja/R-prod810482/p
Perfumeria e higiene,Acondicionador fortificante liso & brillo con aceite de argán para cabello rebelde y dificil de alisar Garnier Fructis 300 ml.,"3,70 €","1,23 €/100ml",https://www.carrefour.es/supermercado/acondicionador-fortificante-liso-brillo-con-aceite-de-argan-para-cabello-rebelde-y-dificil-de-alisar-garnier-fructis-300-ml/R-fprod1460525/p
Perfumeria e higiene,Gel de ducha dark temptation Axe 400 ml.,"2,85 €","0,71 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-dark-temptation-axe-400-ml-axe/R-589801644/p
Perfumeria e higiene,DEO COOL FRESH MEN DOVE ROLL50,"1,93 €","3,86 €/100ml",https://www.carrefour.es/supermercado/deo-cool-fresh-men-dove-roll50-dove/R-543602046/p
Perfumeria e higiene,Desodorante roll-on aloe vera Babaria 75 ml.,"1,71 €","2,28 €/100ml",https://www.carrefour.es/supermercado/desodorante-roll-on-aloe-vera-babaria-75-ml-babaria/R-536500329/p
Perfumeria e higiene,Crema corporal hidratante con aceite de oliva Nivea 300 ml.,"3,29 €","1,10 €/100ml",https://www.carrefour.es/supermercado/crema-corporal-hidratante-con-aceite-de-oliva-nivea-300-ml-nina-del-segura/R-prod870798/p
Perfumeria e higiene,Crema de manos antiedad Nivea Q10 100 ml.,"3,75 €","3,75 €/100ml",https://www.carrefour.es/supermercado/crema-de-manos-antiedad-nivea-q10-100-ml/R-VC4AECOMM-437984/p
Perfumeria e higiene,Jabón de manos lavanda IDC 500 ml.,"2,65 €","0,53 €/100ml",https://www.carrefour.es/supermercado/jabon-de-manos-lavanda-idc-500-ml-idc/R-794748867/p
Perfumeria e higiene,Champú seco limpia el cabello sin mojarse Carrefour 150 ml.,"2,10 €","1,40 €/100ml",https://www.carrefour.es/supermercado/champu-seco-limpia-el-cabello-sin-mojarse-carrefour-150-ml-carrefour/R-815722685/p
Perfumeria e higiene,Desodorante stick original anti-transpirante 0% alcohol Dove 40 ml.,"3,40 €","8,50 €/100ml",https://www.carrefour.es/supermercado/desodorante-stick-original-anti-transpirante-0-alcohol-dove-40-ml-dove/R-520664877/p
Perfumeria e higiene,Cepillo interdental fino Carrefour 5 ud.,"1,28 €","0,26 €/ud",https://www.carrefour.es/supermercado/cepillo-interdental-fino-carrefour-5-ud-carrefour/R-555105987/p
Perfumeria e higiene,Compresas Cottonlike super con alas Evax 12 ud.,"2,32 €","0,19 €/ud",https://www.carrefour.es/supermercado/compresas-cottonlike-super-con-alas-evax-12-ud-evax/R-700809144/p
Perfumeria e higiene,Champú fortificante Aloe Hydra Bomb hidrata y suaviza Garnier-Fructis 360 g.,"3,59 €","1,00 €/100ml",https://www.carrefour.es/supermercado/champu-fortificante-aloe-hydra-bomb-hidrata-y-suaviza-garnier-fructis-360-g-garnier-fructis/R-prod650235/p
Perfumeria e higiene,Jabón de manos sweet vanilla IDC Institute 500 ml.,"2,65 €","0,53 €/100ml",https://www.carrefour.es/supermercado/jabon-de-manos-sweet-vanilla-idc-institute-500-ml-idc-institute/R-prod71064/p
Perfumeria e higiene,Desodorante roll-on active control men Sanex 50 ml.,"1,75 €","3,50 €/100ml",https://www.carrefour.es/supermercado/desodorante-roll-on-active-control-men-sanex-50-ml-sanex-men/R-780796839/p
Perfumeria e higiene,Compresas incontinencia maxi Carrefour 16 ud.,"2,99 €","0,19 €/ud",https://www.carrefour.es/supermercado/compresas-incontinencia-maxi-carrefour-16-ud-carrefour/R-526600656/p
Perfumeria e higiene,Mascarilla instantánea Dream Long Rapid Reviver pelo largo y dañado L'Oréal-Elvive 180 ml.,"1,24 €","2,11 €/100ml",https://www.carrefour.es/supermercado/mascarilla-instantanea-dream-long-rapid-reviver-pelo-largo-y-danado-loreal-elvive-180-ml-loreal-elvive/R-prod1120106/p
Perfumeria e higiene,Gel de ducha hidratante colonia Carrefour 750 ml.,"2,85 €","0,17 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-hidratante-colonia-carrefour-750-ml-carrefour/R-prod1070618/p
Perfumeria e higiene,Desodorante en spray Invisible on Black and White Clothes Rexona 250 ml.,"1,95 €","1,14 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-invisible-on-black-and-white-clothes-rexona-250-ml-rexona/R-fprod1180107/p
Perfumeria e higiene,Enjuague bucal protection Carrefour Soft 500 ml.,"4,25 €","0,39 €/100ml",https://www.carrefour.es/supermercado/enjuague-bucal-protection-carrefour-soft-500-ml/R-VC4AECOMM-613063/p
Perfumeria e higiene,Desodorante en spray Dry Impact Nivea Men 250 ml.,"3,75 €","1,70 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-dry-impact-nivea-men-250-ml-nivea-men/R-fprod1190530/p
Perfumeria e higiene,Gel íntimo sensitive Pharmaline 250 ml.,"1,28 €","1,50 €/100ml",https://www.carrefour.es/supermercado/gel-intimo-sensitive-pharmaline-250-ml-pharmaline/R-739835419/p
Perfumeria e higiene,"Cepillo interdental 1,8mm Carrefour 5 ud.","2,59 €","0,26 €/ud",https://www.carrefour.es/supermercado/cepillo-interdental-1-8mm-carrefour-5-ud-carrefour/R-756361226/p
Perfumeria e higiene,Champú de cebolla antioxidante Babaria 600 ml.,"1,75 €","0,43 €/100ml",https://www.carrefour.es/supermercado/champu-de-cebolla-antioxidante-babaria-600-ml-babaria/R-812700247/p
Perfumeria e higiene,Desodorante roll-on dermo invisible Sanex 45 ml.,"2,30 €","3,89 €/100ml",https://www.carrefour.es/supermercado/desodorante-roll-on-dermo-invisible-sanex-45-ml-sanex/R-521007473/p
Perfumeria e higiene,Toallitas desmaquillantes suaves para pieles secas y sensibles con extracto de rosa Ganier 25 ud.,"0,90 €","0,09 €/ud",https://www.carrefour.es/supermercado/toallitas-desmaquillantes-suaves-para-pieles-secas-y-sensibles-con-extracto-de-rosa-ganier-25-ud/R-VC4AECOMM-492788/p
Perfumeria e higiene,Protegeslip normal 50 ud.,"2,30 €","0,02 €/ud",https://www.carrefour.es/supermercado/protegeslip-normal-50-ud/R-VC4AECOMM-446656/p
Perfumeria e higiene,Mascarilla hidratante calmante Hydra Bomb Garnier-Skin Active 1 ud.,"1,58 €","7,19 €/100g",https://www.carrefour.es/supermercado/mascarilla-hidratante-calmante-hydra-bomb-garnier-skin-active-1-ud-garnier-skin-active/R-852200372/p
Perfumeria e higiene,Champú y acondicionador anticaspa 2 en 1 Carrefour 400 ml.,"3,05 €","0,39 €/100ml",https://www.carrefour.es/supermercado/champu-y-acondicionador-anticaspa-2-en-1-carrefour-400-ml-carrefour/R-prod1000547/p
Perfumeria e higiene,Cepillo dental para dientes de leche de 0-6 años Binaca 1 ud.,"3,59 €","3,05 €/ud",https://www.carrefour.es/supermercado/cepillo-dental-para-dientes-de-leche-de-0-6-anos-binaca-1-ud-binaca/R-521000459/p
Perfumeria e higiene,Champú fortificante Pure Fresh Menta Refrescante Anticaspa Garnier-Fructis 360 ml.,"0,61 €","1,00 €/100ml",https://www.carrefour.es/supermercado/champu-fortificante-pure-fresh-menta-refrescante-anticaspa-garnier-fructis-360-ml-garnier-fructis/R-prod65199/p
Perfumeria e higiene,Dentífrico white 2 en 1 Dentalyss 100 ml.,"2,60 €","0,61 €/100ml",https://www.carrefour.es/supermercado/dentifrico-white-2-en-1-dentalyss-100-ml-dentalyss/R-fprod1470036/p
Perfumeria e higiene,Laca fijadora flexible extra-fuerte Sunsilk 400 ml.,"3,10 €","0,65 €/100ml",https://www.carrefour.es/supermercado/laca-fijadora-flexible-extra-fuerte-sunsilk-400-ml-sunsilk/R-520663405/p
Perfumeria e higiene,Champú fortificante Revlon Flex 650 ml.,"2,00 €","0,48 €/100ml",https://www.carrefour.es/supermercado/champu-fortificante-revlon-flex-650-ml-flex/R-520663149/p
Perfumeria e higiene,Goma de pelo negra básica Ponette 6 ud.,"1,06 €","0,18 €/ud",https://www.carrefour.es/supermercado/goma-de-pelo-negra-basica-ponette-6-ud-ponette/R-prod850092/p
Perfumeria e higiene,Crema gel de aloe vera sin aclarado Pelo largo Garnier-Fructis 400 ml.,"4,40 €","1,10 €/100ml",https://www.carrefour.es/supermercado/crema-gel-de-aloe-vera-sin-aclarado-pelo-largo-garnier-fructis-400-ml-garnier-fructis/R-prod650228/p
Perfumeria e higiene,Gel de afeitar pieles sensibles 2 en 1 cool & fresh Fusion ProGlide Gillette 170 ml.,"5,48 €","3,22 €/100ml",https://www.carrefour.es/supermercado/gel-de-afeitar-pieles-sensibles-2-en-1-cool-fresh-fusion-proglide-gillette-170-ml-gillette/R-808943726/p
Perfumeria e higiene,Tinte 4.15 Chocolate Garnier Olia 1 ud.,"6,35 €","6,35 €/ud",https://www.carrefour.es/supermercado/tinte-415-chocolate-garnier-olia-1-ud-garnier-olia/R-684403558/p
Perfumeria e higiene,Jabón de manos hygiene protector antibacterias Sanex 300 ml.,"2,85 €","0,95 €/100ml",https://www.carrefour.es/supermercado/jabon-de-manos-hygiene-protector-antibacterias-sanex-300-ml-sanex/R-521000694/p
Perfumeria e higiene,Dentífrico sensibilidad y encías blanqueador Sensodyne 75 ml.,"4,15 €","5,53 €/100ml",https://www.carrefour.es/supermercado/dentifrico-sensibilidad-y-encias-blanqueador-sensodyne-75-ml-sensodyne/R-prod1020159/p
Perfumeria e higiene,Champú suave calmante con crema de arroz y leche de avena Original Remedies 600 ml.,"5,75 €","0,96 €/100ml",https://www.carrefour.es/supermercado/champu-suave-calmante-con-crema-de-arroz-y-leche-de-avena-original-remedies-600-ml-original-remedies/R-prod731494/p
Perfumeria e higiene,Desodorante en spray Black Axe 150 ml.,"2,00 €","1,33 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-black-axe-150-ml-axe/R-792742802/p
Perfumeria e higiene,Desodorante pies Babaria 150 ml.,"2,20 €","1,47 €/100ml",https://www.carrefour.es/supermercado/desodorante-pies-babaria-150-ml-babaria/R-693401727/p
Perfumeria e higiene,Champú anticaída para cabellos normales Natur Vital 300 ml.,"3,95 €","1,32 €/100ml",https://www.carrefour.es/supermercado/champu-anticaida-para-cabellos-normales-natur-vital-300-ml-natur-vital/R-522714139/p
Perfumeria e higiene,Champú anticaspa para cabello graso Citrus Fresh K&S 1000 ml.,"9,80 €","0,98 €/100ml",https://www.carrefour.es/supermercado/champu-anticaspa-para-cabello-graso-citrus-fresh-ks-1000-ml/R-VC4AECOMM-445271/p
Perfumeria e higiene,Tampones con aplicador Super Tampax caja de 20 uds.,"3,60 €","0,18 €/ud",https://www.carrefour.es/supermercado/tampones-con-aplicador-super-tampax-caja-de-20-uds-tampax/R-521000536/p
Perfumeria e higiene,Bandas de cera depilatoria para rostro aroma almendra Body natur 12 ud.,"1,50 €","0,12 €/ud",https://www.carrefour.es/supermercado/bandas-de-cera-depilatoria-para-rostro-aroma-almendra-body-natur-12-ud-body-natur/R-prod770061/p
Perfumeria e higiene,"Champú anticaspa suave y sedoso para cabello seco, dañado o encrespado H&S 700 ml.","6,82 €","0,97 €/100ml",https://www.carrefour.es/supermercado/champu-anticaspa-suave-y-sedoso-para-cabello-seco-danado-o-encrespado-hs-700-ml-hs/R-764119641/p
Perfumeria e higiene,Enjuague bucal sabor frutos rojos Listerine 500 ml.,"4,80 €","0,96 €/100ml",https://www.carrefour.es/supermercado/enjuague-bucal-sabor-frutos-rojos-listerine-500-ml-listerine/R-521000461/p
Perfumeria e higiene,Esponja dermomasaje exfoliación Regeneración Carrefour 1 ud.,"1,61 €","1,61 €/ud",https://www.carrefour.es/supermercado/esponja-dermomasaje-exfoliacion-regeneracion-carrefour-1-ud-carrefour/R-fprod1280754/p
Perfumeria e higiene,Champú reparador para cabellos dañados total repair 5 L'Oréal-Elvive 690 ml.,"7,30 €","1,06 €/100ml",https://www.carrefour.es/supermercado/champu-reparador-para-cabellos-danados-total-repair-5-loreal-elvive-690-ml/R-fprod1460437/p
Perfumeria e higiene,Espuma de afeitar con sales minerales y micro aceites Protect 7 La Toja 300 ml.,"2,35 €","0,78 €/100ml",https://www.carrefour.es/supermercado/espuma-de-afeitar-con-sales-minerales-y-micro-aceites-protect-7-la-toja-300-ml-la-toja/R-795705210/p
Perfumeria e higiene,Mascarilla capilar para todo tipo de cabello Carrefour 500 ml.,"2,40 €","0,48 €/100ml",https://www.carrefour.es/supermercado/mascarilla-capilar-para-todo-tipo-de-cabello-carrefour-500-ml-carrefour/R-prod820263/p
Perfumeria e higiene,Quitaesmalte con glicerina express Carrefour 200 ml.,"1,20 €","0,60 €/100ml",https://www.carrefour.es/supermercado/quitaesmalte-con-glicerina-express-carrefour-200-ml-carrefour/R-785317944/p
Perfumeria e higiene,Crema de manos nutritiva para pieles maduras y secas Q10 Carrefour 100 ml.,"1,50 €","1,50 €/100ml",https://www.carrefour.es/supermercado/crema-de-manos-nutritiva-para-pieles-maduras-y-secas-q10-carrefour-100-ml-carrefour/R-prod870015/p
Perfumeria e higiene,After shave loción Williams 200 ml.,"3,70 €","1,85 €/100ml",https://www.carrefour.es/supermercado/after-shave-locion-williams-200-ml-williams/R-521000884/p
Perfumeria e higiene,Crema reafirmante corporal con vitamina E aloe vera Babaria 500 ml.,"2,40 €","0,48 €/100ml",https://www.carrefour.es/supermercado/crema-reafirmante-corporal-con-vitamina-e-aloe-vera-babaria-500-ml-babaria/R-529043375/p
Perfumeria e higiene,Champú anticaspa para hombre ultra limpieza profunda con carbón H&S 300 ml.,"4,00 €","1,33 €/100ml",https://www.carrefour.es/supermercado/champu-anticaspa-para-hombre-ultra-limpieza-profunda-con-carbon-hs-300-ml-hs/R-prod650174/p
Perfumeria e higiene,Champú revitalizante con miel de mil flores Les Cosmétiques -Nectar of Beauty 500 ml.,"1,99 €","0,40 €/100ml",https://www.carrefour.es/supermercado/champu-revitalizante-con-miel-de-mil-flores-les-cosmetiques-nectar-of-beauty-500-ml-les-cosmetiques-nectar-of-beauty/R-prod740102/p
Perfumeria e higiene,Champú + serum anti-edad BB7 Pantene 700 ml.,"5,87 €","0,84 €/100ml",https://www.carrefour.es/supermercado/champu-serum-anti-edad-bb7-pantene-700-ml-pantene/R-797608306/p
Perfumeria e higiene,Gel de afeitar piel sensible Lea 200 ml.,"2,40 €","1,20 €/100ml",https://www.carrefour.es/supermercado/gel-de-afeitar-piel-sensible-lea-200-ml-lea/R-prod590076/p
Perfumeria e higiene,Tinte creme nº 6 Rubio Oscuro L'Oréal Excellence 1 ud.,"7,95 €","7,95 €/ud",https://www.carrefour.es/supermercado/tinte-creme-n-6-rubio-oscuro-loreal-excellence-1-ud-loreal-excellence/R-520663543/p
Perfumeria e higiene,Crema antiarrugas+ firmeza FP 30 Nivea Q10 Power 50 ml.,"10,55 €","21,10 €/100ml",https://www.carrefour.es/supermercado/crema-antiarrugas-firmeza-fp-30-nivea-q10-power-50-ml-nivea/R-817316829/p
Perfumeria e higiene,Desodorante en spray Classic original Magno 150 ml.,"2,80 €","1,87 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-classic-original-magno-150-ml-magno/R-520664921/p
Perfumeria e higiene,Mascarilla hidratante matificante Hydra Bomb Garnier-Skin Active 1 ud.,"2,30 €","7,19 €/100g",https://www.carrefour.es/supermercado/mascarilla-hidratante-matificante-hydra-bomb-garnier-skin-active-1-ud-garnier-skin-active/R-852200388/p
Perfumeria e higiene,Compresas para incontinencia de orina mini Discreet Tena 20 ud.,"2,29 €","0,19 €/ud",https://www.carrefour.es/supermercado/compresas-para-incontinencia-de-orina-mini-discreet-tena-20-ud-tena-lady/R-521000609/p
Perfumeria e higiene,DEO LACTOVIT INVISIBLE SPR 200,"4,75 €","1,14 €/100ml",https://www.carrefour.es/supermercado/deo-lactovit-invisible-spr-200-lactovit/R-520664780/p
Perfumeria e higiene,Agua micelar en aceite Garnier 400 ml.,"3,84 €","1,19 €/100ml",https://www.carrefour.es/supermercado/agua-micelar-en-aceite-garnier-400-ml-garnier/R-836506947/p
Perfumeria e higiene,Champú nutritivo ligero con aceite de coco pelo normal o seco L'Oréal-Elvive 370 ml.,"3,70 €","1,04 €/100ml",https://www.carrefour.es/supermercado/champu-nutritivo-ligero-con-aceite-de-coco-pelo-normal-o-seco-loreal-elvive-370-ml-loreal-elvive/R-prod301655/p
Perfumeria e higiene,Acondicionador fortificante suaviza e hidrata pure fresh agua de coco Garnier Fructis 300 ml.,"1,50 €","1,23 €/100ml",https://www.carrefour.es/supermercado/acondicionador-fortificante-suaviza-e-hidrata-pure-fresh-agua-de-coco-garnier-fructis-300-ml/R-fprod1460482/p
Perfumeria e higiene,Crema de talones agrietados Carrefour 125 ml.,"3,21 €","1,20 €/100ml",https://www.carrefour.es/supermercado/crema-de-talones-agrietados-carrefour-125-ml-carrefour/R-616101748/p
Perfumeria e higiene,Dentífrico 3D White Luxe efecto perla Oral-B 75 ml.,"1,61 €","4,28 €/100ml",https://www.carrefour.es/supermercado/dentifrico-3d-white-luxe-efecto-perla-oral-b-75-ml-oral-b/R-799397794/p
Perfumeria e higiene,Toallitas íntimas rosa mosqueta Babaria 12 ud.,"1,23 €","0,13 €/ud",https://www.carrefour.es/supermercado/toallitas-intimas-rosa-mosqueta-babaria-12-ud-babaria/R-prod71786/p
Perfumeria e higiene,Gel de ducha de coco addiction Natural Honey 75 ml.,"1,93 €","1,64 €/100ml",https://www.carrefour.es/supermercado/gel-de-ducha-de-coco-addiction-natural-honey-75-ml-natural-honey/R-870904455/p
Perfumeria e higiene,Desodorante roll-on go fresh Dove 50 ml.,"4,70 €","3,86 €/100ml",https://www.carrefour.es/supermercado/desodorante-roll-on-go-fresh-dove-50-ml-dove/R-prod190140/p
Perfumeria e higiene,Crema de peinado Rizos Pantene 200 ml.,"2,85 €","1,74 €/100ml",https://www.carrefour.es/supermercado/crema-de-peinado-rizos-pantene-200-ml-pantene/R-fprod1190495/p
Perfumeria e higiene,Toallitas íntimas con Aloe Carefree 20 ud.,"3,00 €","0,14 €/ud",https://www.carrefour.es/supermercado/toallitas-intimas-con-aloe-carefree-20-ud-carefree/R-521000570/p
Perfumeria e higiene,Espuma Perfect Volume Pro-V Pantene 250 ml.,"4,78 €","1,20 €/100ml",https://www.carrefour.es/supermercado/espuma-perfect-volume-pro-v-pantene-250-ml-pantene/R-804987749/p
Perfumeria e higiene,Champú suave para pieles atópicas Instituto Español 300 ml.,"4,10 €","1,59 €/100ml",https://www.carrefour.es/supermercado/champu-suave-para-pieles-atopicas-instituto-espanol-300-ml-instituto-espanol/R-830827068/p
Perfumeria e higiene,Cepillo de dientes bambú Colgate 1 ud.,"4,40 €","4,10 €/ud",https://www.carrefour.es/supermercado/cepillo-de-dientes-bambu-colgate-1-ud-colgate/R-fprod1450102/p
Perfumeria e higiene,Protege & Cuida Bálsamo After Shave Hidratante Nivea Men 100 ml.,"2,10 €","4,40 €/100ml",https://www.carrefour.es/supermercado/protege-cuida-balsamo-after-shave-hidratante-nivea-men-100-ml-nivea-men/R-521000882/p
Perfumeria e higiene,Enjuague bucal protección dientes y encías menta suave Listerine 500 ml.,"4,80 €","0,96 €/100ml",https://www.carrefour.es/supermercado/enjuague-bucal-proteccion-dientes-y-encias-menta-suave-listerine-500-ml-listerine/R-prod810283/p
Perfumeria e higiene,Gel Pure Active 3 en 1 Carbón anti-puntos negros Garnier 50 ml.,"5,00 €","10,00 €/100ml",https://www.carrefour.es/supermercado/gel-pure-active-3-en-1-carbon-anti-puntos-negros-garnier-50-ml-garnier/R-836506945/p
Perfumeria e higiene,Desodorante roll-on brisa fresh Mum 50 ml.,"2,05 €","4,10 €/100ml",https://www.carrefour.es/supermercado/desodorante-roll-on-brisa-fresh-mum-50-ml-mum/R-520664851/p
Perfumeria e higiene,Champú anticaída para cabellos grasos Natur Vital 300 ml.,"3,95 €","1,32 €/100ml",https://www.carrefour.es/supermercado/champu-anticaida-para-cabellos-grasos-natur-vital-300-ml-natur-vital/R-520663179/p
Perfumeria e higiene,Dentífrico para niños Dientes de Leche Binaca 75 ml.,"2,30 €","4,60 €/100ml",https://www.carrefour.es/supermercado/dentifrico-para-ninos-dientes-de-leche-binaca-75-ml-binaca/R-521000445/p
Perfumeria e higiene,Tampones con aplicador regular Tampax caja de 20 uds.,"3,60 €","0,18 €/ud",https://www.carrefour.es/supermercado/tampones-con-aplicador-regular-tampax-caja-de-20-uds-tampax/R-521000534/p
Perfumeria e higiene,Tampones con aplicador normal Carrefour 20 ud.,"1,35 €","0,07 €/ud",https://www.carrefour.es/supermercado/tampones-con-aplicador-normal-carrefour-20-ud-carrefour/R-814301087/p
Perfumeria e higiene,Desodorante en spray tacto puro classic NB Palmolive 200 ml.,"3,10 €","1,55 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-tacto-puro-classic-nb-palmolive-200-ml-nb-palmolive/R-520664853/p
Perfumeria e higiene,Champú alisadora macadamia Garnier 350 ml.,"4,50 €","1,29 €/100ml",https://www.carrefour.es/supermercado/champu-alisadora-macadamia-garnier-350-ml/R-VC4AECOMM-442974/p
Perfumeria e higiene,Acondicionador ultra nutritiva banana Garnier 350 ml.,"4,80 €","1,37 €/100ml",https://www.carrefour.es/supermercado/acondicionador-ultra-nutritiva-banana-garnier-350-ml/R-VC4AECOMM-442981/p
Perfumeria e higiene,Desodorante en spray Excite Axe 150 ml.,"2,00 €","1,33 €/100ml",https://www.carrefour.es/supermercado/desodorante-en-spray-excite-axe-150-ml-axe/R-757005762/p
Perfumeria e higiene,Dentífrico blanqueador Fluocaril pack de 2 unidades de 75 ml.,"6,40 €","4,27 €/100ml",https://www.carrefour.es/supermercado/dentifrico-blanqueador-fluocaril-pack-de-2-unidades-de-75-ml-fluocaril/R-prod810794/p
Perfumeria e higiene,Mascarilla capilar intensiva para cabello teñido Color Project Pantene 300 ml.,"3,90 €","1,30 €/100ml",https://www.carrefour.es/supermercado/mascarilla-capilar-intensiva-para-cabello-tenido-color-project-pantene-300-ml-pantene/R-706508729/p
Perfumeria e higiene,Seda dental 3D White Oral-B 1 ud.,"4,00 €","4,00 €/ud",https://www.carrefour.es/supermercado/seda-dental-3d-white-oral-b-1-ud-oral-b/R-750002145/p
Perfumeria e higiene,Tinte 6.0 Rubio Oscuro Garnier Olia 1 ud.,"6,35 €","6,35 €/ud",https://www.carrefour.es/supermercado/tinte-60-rubio-oscuro-garnier-olia-1-ud-garnier-olia/R-684403570/p
Perfumeria e higiene,Desechable Venus Simply 2 Gillette 5 ud.,"2,49 €","0,50 €/ud",https://www.carrefour.es/supermercado/desechable-venus-simply-2-gillette-5-ud-gillette/R-521009116/p
Perfumeria e higiene,Champú anticaspa para cabello limpio y fresco Apple Fresh H&S 700ml.,"6,82 €","0,97 €/100ml",https://www.carrefour.es/supermercado/champu-anticaspa-para-cabello-limpio-y-fresco-apple-fresh-hs-700ml-hs/R-764119643/p
Perfumeria e higiene,Gel exfoliante Pure Active Fruit Energy Garnier-Skin Naturals 150 ml.,"4,25 €","2,83 €/100ml",https://www.carrefour.es/supermercado/gel-exfoliante-pure-active-fruit-energy-garnier-skin-naturals-150-ml-garnier-skin-naturals/R-674101661/p
Perfumeria e higiene,Champú fortificante anticaspa para cabello normal Ganier- Fructis 690 ml.,"5,95 €","0,86 €/100ml",https://www.carrefour.es/supermercado/champu-fortificante-anticaspa-para-cabello-normal-ganier-fructis-690-ml/R-fprod1460504/p
Perfumeria e higiene,Crema corporal hidratante para pieles atópicas Carrefour 400 ml.,"2,20 €","0,55 €/100ml",https://www.carrefour.es/supermercado/crema-corporal-hidratante-para-pieles-atopicas-carrefour-400-ml-carrefour/R-fprod1470205/p
Perfumeria e higiene,Bastoncillos de maquillaje Carrefour 100 ud.,"0,99 €","0,01 €/ud",https://www.carrefour.es/supermercado/bastoncillos-de-maquillaje-carrefour-100-ud/R-VC4AECOMM-450155/p
